Gene1,Gene2
SP1,E2F3
E2F3,SUZ12
SUZ12,E2F3
E2F3,MEF2C
MEF2C,E2F3
E2F3,RBBP4
RBBP4,E2F3
E2F3,CCNA2
E2F3,HDAC1
HDAC1,E2F3
E2F3,RYBP
RYBP,E2F3
E2F3,CDKN1C
E2F3,TBP
TBP,E2F3
E2F3,TFDP1
TFDP1,E2F3
E2F3,CDKN1A
CDKN1A,E2F3
E2F3,MAML1
MAML1,E2F3
E2F3,E2F2
E2F2,E2F3
E2F3,TFE3
TFE3,E2F3
E2F3,AATF
AATF,E2F3
E2F3,TFDP2
TFDP2,E2F3
E2F3,EP300
EP300,E2F3
E2F3,DNMT1
DNMT1,E2F3
E2F3,EZH2
EZH2,E2F3
E2F3,RBBP7
RBBP7,E2F3
E2F3,RBPJ
RBPJ,E2F3
TCF3,SMAD3
SMAD3,TCF3
TCF3,PBX1
PBX1,TCF3
TCF3,MEF2C
MEF2C,TCF3
TCF3,AFF1
AFF1,TCF3
TCF3,TCF12
TCF12,TCF3
TCF3,LDB1
LDB1,TCF3
TCF3,ID3
ID3,TCF3
TCF3,LDB2
LDB2,TCF3
TCF3,CDH2
TCF3,TCF4
TCF4,TCF3
TCF3,EP300
EP300,TCF3
TCF3,RUNX1T1
RUNX1T1,TCF3
CDC5L,CSE1L
WDR5,CSE1L
EPC1,ING5
ING5,EPC1
EPC1,DR1
DR1,EPC1
EPC1,TADA3
TADA3,EPC1
EPC1,WDR5
WDR5,EPC1
EPC1,EED
EED,EPC1
EPC1,TFDP1
TFDP1,EPC1
EPC1,SUZ12
SUZ12,EPC1
EPC1,RUVBL1
RUVBL1,EPC1
EPC1,RBBP4
RBBP4,EPC1
EPC1,ING3
ING3,EPC1
EPC1,EP400
EP400,EPC1
EPC1,RUVBL2
RUVBL2,EPC1
EPC1,EZH2
EZH2,EPC1
EPC1,ING1
ING1,EPC1
EPC1,RBBP7
RBBP7,EPC1
STAT4,CNN2
ILF2,CNN2
SMARCB1,GTF2F1
GTF2F1,SMARCB1
SMARCB1,HMGB1
SMARCB1,EGFR
EGFR,SMARCB1
SMARCB1,HDAC2
HDAC2,SMARCB1
SMARCB1,KMT2A
KMT2A,SMARCB1
SMARCB1,TOP2B
TOP2B,SMARCB1
SMARCB1,ARID1A
ARID1A,SMARCB1
SMARCB1,CDC5L
CDC5L,SMARCB1
SMARCB1,IRF3
IRF3,SMARCB1
SMARCB1,DPF2
DPF2,SMARCB1
SMARCB1,HDAC1
HDAC1,SMARCB1
SMARCB1,BRD7
BRD7,SMARCB1
SMARCB1,JUN
JUN,SMARCB1
SMARCB1,ARID2
ARID2,SMARCB1
SMARCB1,BPTF
BPTF,SMARCB1
SMARCB1,IRF2
IRF2,SMARCB1
SMARCB1,TP53
TP53,SMARCB1
SMARCB1,SMARCD2
SMARCD2,SMARCB1
SMARCB1,SMARCA5
SMARCA5,SMARCB1
SMARCB1,GTF2A1
GTF2A1,SMARCB1
SMARCB1,NF1
NF1,SMARCB1
SMARCB1,IRF7
IRF7,SMARCB1
SMARCB1,DNMT3A
DNMT3A,SMARCB1
SMARCB1,RELA
RELA,SMARCB1
SMARCB1,GTF3A
GTF3A,SMARCB1
SMARCB1,SMARCA4
SMARCA4,SMARCB1
SMARCB1,SMARCA2
SMARCA2,SMARCB1
SMARCB1,SMARCE1
SMARCE1,SMARCB1
SMARCB1,ARID1B
ARID1B,SMARCB1
SMARCB1,GTF2E1
GTF2E1,SMARCB1
HIRA,HIST1H2BD
HIST1H2BD,HIRA
HIRA,HIST1H1B
HIST1H1B,HIRA
HIRA,TP53
TP53,HIRA
HIRA,H1F0
H1F0,HIRA
HIRA,HIST1H1E
HIST1H1E,HIRA
HIRA,HMGA1
HMGA1,HIRA
HIRA,H3F3A
HIRA,HMGA2
HMGA2,HIRA
HIRA,CDC5L
CDC5L,HIRA
HIRA,HIST1H1C
HIST1H1C,HIRA
HIRA,EP400
EP400,HIRA
EP300,CREB3L4
CREB3L4,EP300
EP300,GTF2F1
GTF2F1,EP300
EP300,NRIP1
NRIP1,EP300
EP300,POLR1B
POLR1B,EP300
EP300,CREB3L2
CREB3L2,EP300
EP300,HIPK2
HIPK2,EP300
EP300,STAT2
STAT2,EP300
EP300,ING5
ING5,EP300
EP300,GATAD2B
GATAD2B,EP300
EP300,HIF3A
HIF3A,EP300
EP300,MED30
MED30,EP300
EP300,POLR1A
POLR1A,EP300
EP300,SPEN
SPEN,EP300
EP300,POU2F1
POU2F1,EP300
EP300,POLR2J
POLR2J,EP300
EP300,ZNRD1
ZNRD1,EP300
EP300,HIST2H2BE
HIST2H2BE,EP300
EP300,APOA2
EP300,FOXH1
FOXH1,EP300
EP300,BRPF1
BRPF1,EP300
EP300,HDAC3
HDAC3,EP300
EP300,EED
EED,EP300
EP300,H2AFZ
EP300,RXRB
RXRB,EP300
EP300,COPS5
COPS5,EP300
EP300,SP1
SP1,EP300
EP300,SUMO1
EP300,CTCF
CTCF,EP300
EP300,SMAD3
SMAD3,EP300
EP300,DDB1
DDB1,EP300
EP300,HDAC2
HDAC2,EP300
EP300,NCOR1
NCOR1,EP300
EP300,PBX1
PBX1,EP300
EP300,ERCC2
ERCC2,EP300
EP300,MED14
MED14,EP300
EP300,POLR1E
POLR1E,EP300
EP300,KMT2A
KMT2A,EP300
EP300,NR1H3
NR1H3,EP300
EP300,ATF4
ATF4,EP300
EP300,EPAS1
EPAS1,EP300
EP300,SUZ12
SUZ12,EP300
EP300,POLD2
EP300,NR2F2
NR2F2,EP300
EP300,NFATC2
NFATC2,EP300
EP300,H3F3A
EP300,MED6
MED6,EP300
EP300,POLR2H
POLR2H,EP300
EP300,ARID1A
ARID1A,EP300
EP300,PAX6
PAX6,EP300
EP300,STAT5B
STAT5B,EP300
EP300,TAF1B
TAF1B,EP300
EP300,MEF2C
MEF2C,EP300
EP300,ELF3
ELF3,EP300
EP300,RBBP4
RBBP4,EP300
EP300,NCOA1
NCOA1,EP300
EP300,CDC20
EP300,RXRA
RXRA,EP300
EP300,IRF3
IRF3,EP300
EP300,PITX2
PITX2,EP300
EP300,CCNA2
EP300,FOXO1
FOXO1,EP300
EP300,MED21
MED21,EP300
EP300,FABP1
EP300,GTF2A2
GTF2A2,EP300
EP300,POLR2E
POLR2E,EP300
EP300,TCF12
TCF12,EP300
EP300,CHD4
CHD4,EP300
EP300,CD3EAP
EP300,ZNF217
ZNF217,EP300
EP300,NR5A2
NR5A2,EP300
EP300,POLR2B
POLR2B,EP300
EP300,MED7
MED7,EP300
EP300,GATA4
GATA4,EP300
EP300,THRAP3
THRAP3,EP300
EP300,MYC
MYC,EP300
EP300,PTMA
PTMA,EP300
EP300,EP400
EP400,EP300
EP300,HDAC1
HDAC1,EP300
EP300,BCL6
BCL6,EP300
EP300,CLOCK
CLOCK,EP300
EP300,ARNTL
ARNTL,EP300
EP300,TCEA1
TCEA1,EP300
EP300,CREB3
CREB3,EP300
EP300,NCOR2
NCOR2,EP300
EP300,BRD7
BRD7,EP300
EP300,TCF7L1
TCF7L1,EP300
EP300,FHL2
FHL2,EP300
EP300,POLR1D
POLR1D,EP300
EP300,FOXM1
FOXM1,EP300
EP300,CTBP1
CTBP1,EP300
EP300,MYBBP1A
MYBBP1A,EP300
EP300,STAT4
STAT4,EP300
EP300,JUN
JUN,EP300
EP300,CHD8
CHD8,EP300
EP300,FOSL1
FOSL1,EP300
EP300,TAF1A
TAF1A,EP300
EP300,PTGES3
EP300,RARG
RARG,EP300
EP300,POLR2G
POLR2G,EP300
EP300,HIST1H2BD
HIST1H2BD,EP300
EP300,FOS
FOS,EP300
EP300,TADA3
TADA3,EP300
EP300,WDR5
WDR5,EP300
EP300,PIAS3
PIAS3,EP300
EP300,E2F5
E2F5,EP300
EP300,MITF
MITF,EP300
EP300,DEK
DEK,EP300
EP300,TP53
TP53,EP300
EP300,CREB1
CREB1,EP300
EP300,TBP
TBP,EP300
EP300,HIST1H2BN
HIST1H2BN,EP300
EP300,SUMO2
EP300,TFDP1
TFDP1,EP300
EP300,POLR2L
POLR2L,EP300
EP300,POLR2D
POLR2D,EP300
EP300,CDKN1A
CDKN1A,EP300
EP300,MAML1
MAML1,EP300
EP300,JUNB
JUNB,EP300
EP300,MED20
MED20,EP300
EP300,GTF2H2
GTF2H2,EP300
EP300,PARP1
PARP1,EP300
EP300,SMARCA5
SMARCA5,EP300
EP300,HSP90AB1
EP300,HIST1H1E
HIST1H1E,EP300
EP300,PPARA
PPARA,EP300
EP300,PKNOX1
PKNOX1,EP300
EP300,PLK1
EP300,STAT6
STAT6,EP300
EP300,GATAD2A
GATAD2A,EP300
EP300,PCNA
EP300,GTF2A1
GTF2A1,EP300
EP300,TCF4
TCF4,EP300
EP300,SKIL
SKIL,EP300
EP300,IRF7
IRF7,EP300
EP300,KDM2A
KDM2A,EP300
EP300,MED1
MED1,EP300
EP300,POLR2F
POLR2F,EP300
EP300,ETS1
ETS1,EP300
EP300,CEBPA
CEBPA,EP300
EP300,POLR2K
POLR2K,EP300
EP300,GTF2H3
GTF2H3,EP300
EP300,RELA
RELA,EP300
EP300,BAZ1B
BAZ1B,EP300
EP300,GTF3A
GTF3A,EP300
EP300,SMARCA4
SMARCA4,EP300
EP300,ERCC8
ERCC8,EP300
EP300,MED27
MED27,EP300
EP300,NOTCH3
NOTCH3,EP300
EP300,RFC1
RFC1,EP300
EP300,CEBPD
CEBPD,EP300
EP300,MED13
MED13,EP300
EP300,HMGN1
HMGN1,EP300
EP300,THRB
THRB,EP300
EP300,ERCC3
ERCC3,EP300
EP300,POLR1C
POLR1C,EP300
EP300,NCOA6
NCOA6,EP300
EP300,CAMK2D
EP300,EZH2
EZH2,EP300
EP300,PRMT1
EP300,RBBP7
RBBP7,EP300
EP300,RBPJ
RBPJ,EP300
EP300,GTF2E1
GTF2E1,EP300
EED,JUN
JUN,EED
EED,RARG
RARG,EED
EED,POLR2G
POLR2G,EED
EED,HIST1H2BD
HIST1H2BD,EED
EED,GATAD2B
GATAD2B,EED
EED,MTA3
MTA3,EED
EED,MAFB
MAFB,EED
EED,POLR2J
POLR2J,EED
EED,WDR5
WDR5,EED
EED,HIST2H2BE
HIST2H2BE,EED
EED,HIST1H1B
HIST1H1B,EED
EED,TP53
TP53,EED
EED,HIST1H2BN
HIST1H2BN,EED
EED,HDAC3
HDAC3,EED
EED,H2AFZ
EED,TFDP1
TFDP1,EED
EED,POLR2L
POLR2L,EED
EED,ASXL1
ASXL1,EED
EED,POLR2D
POLR2D,EED
EED,CTCF
CTCF,EED
EED,E2F2
E2F2,EED
EED,HDAC2
HDAC2,EED
EED,NCOR1
NCOR1,EED
EED,PBX1
PBX1,EED
EED,SUZ12
SUZ12,EED
EED,PKNOX1
PKNOX1,EED
EED,PCGF6
PCGF6,EED
EED,GATAD2A
GATAD2A,EED
EED,POLR2H
POLR2H,EED
EED,PAX6
PAX6,EED
EED,BMI1
BMI1,EED
EED,RBBP4
RBBP4,EED
EED,RXRA
RXRA,EED
EED,DNMT3A
DNMT3A,EED
EED,AEBP2
AEBP2,EED
EED,RNF2
RNF2,EED
EED,MTF2
MTF2,EED
EED,POLR2F
POLR2F,EED
EED,REST
REST,EED
EED,POLR2E
POLR2E,EED
EED,CHD4
CHD4,EED
EED,DNMT1
DNMT1,EED
EED,POLR2K
POLR2K,EED
EED,EHMT1
EHMT1,EED
EED,MAF1
MAF1,EED
EED,DNMT3B
DNMT3B,EED
EED,POLR2B
POLR2B,EED
EED,NCOA6
NCOA6,EED
EED,HDAC1
HDAC1,EED
EED,EZH2
EZH2,EED
EED,JARID2
JARID2,EED
EED,PHC1
EED,RBBP7
RBBP7,EED
NOTCH3,YBX1
YBX1,NOTCH3
NOTCH3,EGFR
EGFR,NOTCH3
NOTCH3,PBX1
PBX1,NOTCH3
NOTCH3,ELF3
ELF3,NOTCH3
NOTCH3,B4GALT1
NOTCH3,MYC
MYC,NOTCH3
NOTCH3,TP53
TP53,NOTCH3
NOTCH3,MAML1
MAML1,NOTCH3
NOTCH3,EGF
EGF,NOTCH3
NOTCH3,RELA
RELA,NOTCH3
NOTCH3,RBPJ
RBPJ,NOTCH3
ARID3A,TP53
TP53,ARID3A
TAF1B,EHMT2
EHMT2,TAF1B
TAF1B,BAZ1B
BAZ1B,TAF1B
TAF1B,POLR2L
POLR2L,TAF1B
TAF1B,TAF1A
TAF1A,TAF1B
TAF1B,POLR1B
POLR1B,TAF1B
TAF1B,HIST1H2BD
HIST1H2BD,TAF1B
TAF1B,HDAC2
HDAC2,TAF1B
TAF1B,ERCC3
ERCC3,TAF1B
TAF1B,POLR1C
POLR1C,TAF1B
TAF1B,RBBP4
RBBP4,TAF1B
TAF1B,GATAD2B
GATAD2B,TAF1B
TAF1B,MTA3
MTA3,TAF1B
TAF1B,GTF2H2
GTF2H2,TAF1B
TAF1B,ERCC2
ERCC2,TAF1B
TAF1B,PTRF
PTRF,TAF1B
TAF1B,HDAC1
HDAC1,TAF1B
TAF1B,SMARCA5
SMARCA5,TAF1B
TAF1B,POLR1A
POLR1A,TAF1B
TAF1B,POLR1E
POLR1E,TAF1B
TAF1B,ZNRD1
ZNRD1,TAF1B
TAF1B,HIST2H2BE
HIST2H2BE,TAF1B
TAF1B,DEK
DEK,TAF1B
TAF1B,POLR2F
POLR2F,TAF1B
TAF1B,POLR2E
POLR2E,TAF1B
TAF1B,CHD4
CHD4,TAF1B
TAF1B,TBP
TBP,TAF1B
TAF1B,GATAD2A
GATAD2A,TAF1B
TAF1B,HIST1H2BN
HIST1H2BN,TAF1B
TAF1B,POLR2K
POLR2K,TAF1B
TAF1B,POLR1D
POLR1D,TAF1B
TAF1B,RBBP7
RBBP7,TAF1B
TAF1B,GTF2H3
GTF2H3,TAF1B
TAF1B,CD3EAP
TAF1B,H2AFZ
TAF1B,MYBBP1A
MYBBP1A,TAF1B
TAF1B,POLR2H
POLR2H,TAF1B
EPAS1,HIF3A
HIF3A,EPAS1
EPAS1,POLR2J
POLR2J,EPAS1
EPAS1,PBX1
PBX1,EPAS1
EPAS1,POLR2H
POLR2H,EPAS1
EPAS1,TCEB1
TCEB1,EPAS1
EPAS1,HIF1AN
HIF1AN,EPAS1
EPAS1,POLR2E
POLR2E,EPAS1
EPAS1,POLR2B
POLR2B,EPAS1
EPAS1,EIF5B
EIF5B,EPAS1
EPAS1,POLR2G
POLR2G,EPAS1
EPAS1,POLR2L
POLR2L,EPAS1
EPAS1,POLR2D
POLR2D,EPAS1
EPAS1,LIN28A
LIN28A,EPAS1
EPAS1,SOX2
SOX2,EPAS1
EPAS1,POLR2F
POLR2F,EPAS1
EPAS1,POLR2K
POLR2K,EPAS1
EPAS1,PRDM14
PRDM14,EPAS1
CENPK,SGOL1
PTTG1,SGOL1
KNTC1,SGOL1
POLR1A,POLR1B
POLR1B,POLR1A
POLR1A,ZNRD1
ZNRD1,POLR1A
POLR1A,HIST2H2BE
HIST2H2BE,POLR1A
POLR1A,DCAF13
POLR1A,H2AFZ
POLR1A,RSL1D1
POLR1A,ERCC2
ERCC2,POLR1A
POLR1A,POLR1E
POLR1E,POLR1A
POLR1A,POLR3H
POLR3H,POLR1A
POLR1A,POLR3F
POLR3F,POLR1A
POLR1A,DDX54
DDX54,POLR1A
POLR1A,POLR2H
POLR2H,POLR1A
POLR1A,POLR2E
POLR2E,POLR1A
POLR1A,CD3EAP
POLR1A,POLR2B
POLR2B,POLR1A
POLR1A,PWP1
PWP1,POLR1A
POLR1A,PKM
POLR1A,POLR1D
POLR1D,POLR1A
POLR1A,MYBBP1A
MYBBP1A,POLR1A
POLR1A,POLR3D
POLR3D,POLR1A
POLR1A,TAF1A
TAF1A,POLR1A
POLR1A,POLR2G
POLR2G,POLR1A
POLR1A,PA2G4
PA2G4,POLR1A
POLR1A,HIST1H2BD
HIST1H2BD,POLR1A
POLR1A,DEK
DEK,POLR1A
POLR1A,TBP
TBP,POLR1A
POLR1A,HIST1H2BN
HIST1H2BN,POLR1A
POLR1A,POLR2L
POLR2L,POLR1A
POLR1A,PDCD11
PDCD11,POLR1A
POLR1A,POLR2D
POLR2D,POLR1A
POLR1A,GTF2H2
GTF2H2,POLR1A
POLR1A,SMARCA5
SMARCA5,POLR1A
POLR1A,AATF
AATF,POLR1A
POLR1A,MDN1
POLR1A,POLR2F
POLR2F,POLR1A
POLR1A,POLR2K
POLR2K,POLR1A
POLR1A,GTF2H3
GTF2H3,POLR1A
POLR1A,BAZ1B
BAZ1B,POLR1A
POLR1A,ERCC3
ERCC3,POLR1A
POLR1A,POLR1C
POLR1C,POLR1A
POLR1A,PTRF
PTRF,POLR1A
TAF12,GTF2F1
GTF2F1,TAF12
TAF12,POLR2G
POLR2G,TAF12
TAF12,TADA3
TADA3,TAF12
TAF12,TADA2A
TADA2A,TAF12
TAF12,POLR2J
POLR2J,TAF12
TAF12,TP53
TP53,TAF12
TAF12,TBP
TBP,TAF12
TAF12,TAF5
TAF5,TAF12
TAF12,POLR2L
POLR2L,TAF12
TAF12,POLR2D
POLR2D,TAF12
TAF12,TAF9B
TAF9B,TAF12
TAF12,GTF2H2
GTF2H2,TAF12
TAF12,ERCC2
ERCC2,TAF12
TAF12,TAF6
TAF6,TAF12
TAF12,TAF9
TAF9,TAF12
TAF12,GTF2F2
GTF2F2,TAF12
TAF12,GTF2A1
GTF2A1,TAF12
TAF12,POLR2H
POLR2H,TAF12
TAF12,GTF2A2
GTF2A2,TAF12
TAF12,POLR2F
POLR2F,TAF12
TAF12,TAF11
TAF11,TAF12
TAF12,POLR2E
POLR2E,TAF12
TAF12,POLR2K
POLR2K,TAF12
TAF12,GTF2H3
GTF2H3,TAF12
TAF12,POLR2B
POLR2B,TAF12
TAF12,ERCC3
ERCC3,TAF12
TAF12,MYC
MYC,TAF12
TAF12,TCEA1
TCEA1,TAF12
TAF12,TAF13
TAF13,TAF12
TAF12,TAF7
TAF7,TAF12
TAF12,GTF2E1
GTF2E1,TAF12
CTCF,POLR2J
POLR2J,CTCF
CTCF,HIST2H2BE
HIST2H2BE,CTCF
CTCF,H2AFZ
CTCF,SMAD3
SMAD3,CTCF
CTCF,NCOR1
NCOR1,CTCF
CTCF,PBX1
PBX1,CTCF
CTCF,TOP2B
TOP2B,CTCF
CTCF,SUZ12
SUZ12,CTCF
CTCF,POLR2H
POLR2H,CTCF
CTCF,PAX6
PAX6,CTCF
CTCF,RBBP4
RBBP4,CTCF
CTCF,RXRA
RXRA,CTCF
CTCF,POLR2E
POLR2E,CTCF
CTCF,POLR2B
POLR2B,CTCF
CTCF,MYC
MYC,CTCF
CTCF,CHD8
CHD8,CTCF
CTCF,POLR2G
POLR2G,CTCF
CTCF,HIST1H2BD
HIST1H2BD,CTCF
CTCF,MAFB
MAFB,CTCF
CTCF,WDR5
WDR5,CTCF
CTCF,TP53
TP53,CTCF
CTCF,HIST1H2BN
HIST1H2BN,CTCF
CTCF,POLR2L
POLR2L,CTCF
CTCF,POLR2D
POLR2D,CTCF
CTCF,PARP1
PARP1,CTCF
CTCF,PKNOX1
PKNOX1,CTCF
CTCF,POLR2F
POLR2F,CTCF
CTCF,SMAD5
SMAD5,CTCF
CTCF,DNMT1
DNMT1,CTCF
CTCF,POLR2K
POLR2K,CTCF
CTCF,SMAD1
SMAD1,CTCF
CTCF,NCOA6
NCOA6,CTCF
CTCF,EZH2
EZH2,CTCF
CTCF,RBBP7
RBBP7,CTCF
MCM6,CDK1
MCM6,TOP2A
MCM6,PTTG1
PTTG1,MCM6
MCM6,DBF4
MCM6,CDCA7
MCM6,DTL
MCM6,WDHD1
MCM6,RAD51
RAD51,MCM6
MCM6,ASPM
MCM6,CDC20
MCM6,CCNA2
MCM6,CCNB2
MCM6,MCM10
MCM6,BUB1B
MCM6,SSRP1
SSRP1,MCM6
MCM6,TPX2
MCM6,MCM7
MCM7,MCM6
MCM6,ORC1
MCM6,CLSPN
MCM6,AURKB
MCM6,DUT
MCM6,RRM2
MCM6,TIMELESS
TIMELESS,MCM6
MCM6,MAD2L1
MCM6,FEN1
MCM6,SMARCA5
SMARCA5,MCM6
MCM6,CDC45
MCM6,MCM2
MCM2,MCM6
MCM6,KNTC1
KNTC1,MCM6
MCM6,UBE2C
MCM6,PLK1
MCM6,BUB1
MCM6,LCT
MCM6,PCNA
MCM6,SMC4
MCM6,ZWINT
MCM6,MCM8
MCM8,MCM6
MCM6,CHAF1A
CHAF1A,MCM6
MCM6,DNMT1
DNMT1,MCM6
MCM6,RRM1
MCM6,PRIM1
MCM6,MCM3
MCM3,MCM6
MCM6,HELLS
MMS19,PPAT
MXD1,SAP30
SAP30,MXD1
MXD1,HDAC2
HDAC2,MXD1
MXD1,RBBP4
RBBP4,MXD1
MXD1,HDAC1
HDAC1,MXD1
MXD1,SAP18
SAP18,MXD1
MXD1,RBBP7
RBBP7,MXD1
DNMT3A,HIST1H2BD
HIST1H2BD,DNMT3A
DNMT3A,ARID2
ARID2,DNMT3A
DNMT3A,HIST2H2BE
HIST2H2BE,DNMT3A
DNMT3A,TP53
TP53,DNMT3A
DNMT3A,HIST1H2BN
HIST1H2BN,DNMT3A
DNMT3A,H2AFZ
DNMT3A,ASXL1
ASXL1,DNMT3A
DNMT3A,SUMO1
DNMT3A,SMARCD2
SMARCD2,DNMT3A
DNMT3A,SUZ12
SUZ12,DNMT3A
DNMT3A,TET1
DNMT3A,EHMT2
EHMT2,DNMT3A
DNMT3A,ARID1A
ARID1A,DNMT3A
DNMT3A,RBBP4
RBBP4,DNMT3A
DNMT3A,AEBP2
AEBP2,DNMT3A
DNMT3A,RNF2
RNF2,DNMT3A
DNMT3A,MTF2
MTF2,DNMT3A
DNMT3A,DNMT1
DNMT1,DNMT3A
DNMT3A,SMARCA4
SMARCA4,DNMT3A
DNMT3A,SALL3
SALL3,DNMT3A
DNMT3A,DNMT3B
DNMT3B,DNMT3A
DNMT3A,MYC
MYC,DNMT3A
DNMT3A,NPM1
NPM1,DNMT3A
DNMT3A,HDAC1
HDAC1,DNMT3A
DNMT3A,HELLS
DNMT3A,EZH2
EZH2,DNMT3A
DNMT3A,SMARCA2
SMARCA2,DNMT3A
DNMT3A,SMARCE1
SMARCE1,DNMT3A
DNMT3A,JARID2
JARID2,DNMT3A
DNMT3A,UHRF1
UHRF1,DNMT3A
DNMT3A,PHC1
DNMT3A,RBBP7
RBBP7,DNMT3A
DNMT3A,ARID1B
ARID1B,DNMT3A
FOSL2,JUN
JUN,FOSL2
FOSL2,FOSL1
FOSL1,FOSL2
FOSL2,FOS
FOS,FOSL2
FOSL2,JUNB
JUNB,FOSL2
FOSL2,ATF4
ATF4,FOSL2
FOSL2,BRCA1
BRCA1,FOSL2
F2,KNG1
EGF,KNG1
MEN1,KNG1
ERCC8,POLR2G
POLR2G,ERCC8
ERCC8,ATM
ATM,ERCC8
ERCC8,POLR2J
POLR2J,ERCC8
ERCC8,WDR5
WDR5,ERCC8
ERCC8,XRCC6
XRCC6,ERCC8
ERCC8,POLR2F
POLR2F,ERCC8
ERCC8,POLR2E
POLR2E,ERCC8
ERCC8,DCAF13
ERCC8,XRCC5
XRCC5,ERCC8
ERCC8,POLR2K
POLR2K,ERCC8
ERCC8,GTF2H3
GTF2H3,ERCC8
ERCC8,DTL
ERCC8,PHF21A
PHF21A,ERCC8
ERCC8,COPS5
COPS5,ERCC8
ERCC8,POLR2L
POLR2L,ERCC8
ERCC8,POLR2D
POLR2D,ERCC8
ERCC8,RFC1
RFC1,ERCC8
ERCC8,POLR2B
POLR2B,ERCC8
ERCC8,DDB1
DDB1,ERCC8
ERCC8,HMGN1
HMGN1,ERCC8
ERCC8,NAE1
ERCC8,ERCC3
ERCC3,ERCC8
ERCC8,GTF2H2
GTF2H2,ERCC8
ERCC8,COPS2
COPS2,ERCC8
ERCC8,ERCC2
ERCC2,ERCC8
ERCC8,TCEA1
TCEA1,ERCC8
ERCC8,POLD2
ERCC8,PCNA
ERCC8,RBBP7
RBBP7,ERCC8
ERCC8,POLR2H
POLR2H,ERCC8
MCM2,CDK1
MCM2,TOP2A
MCM2,PTTG1
PTTG1,MCM2
MCM2,DBF4
MCM2,CDCA7
MCM2,DTL
MCM2,KIAA0101
MCM2,CENPF
MCM2,WDHD1
MCM2,HJURP
MCM2,POLD2
MCM2,RAD51
RAD51,MCM2
MCM2,ASPM
MCM2,CDC20
MCM2,ATM
ATM,MCM2
MCM2,CCNA2
MCM2,TP53BP1
TP53BP1,MCM2
MCM2,CCNB2
MCM2,FANCI
MCM2,MCM10
MCM2,BUB1B
MCM2,FOXM1
FOXM1,MCM2
MCM2,CKS1B
MCM2,SSRP1
SSRP1,MCM2
MCM2,TPX2
MCM2,MCM7
MCM7,MCM2
MCM2,ORC1
MCM2,CLSPN
MCM2,AURKB
MCM2,DUT
MCM2,RRM2
MCM2,TIMELESS
TIMELESS,MCM2
MCM2,MAD2L1
MCM2,FEN1
MCM2,CDC45
MCM2,FANCD2
MCM2,KNTC1
KNTC1,MCM2
MCM2,UBE2C
MCM2,PLK1
MCM2,BUB1
MCM2,PCNA
MCM2,SMC4
MCM2,ZWINT
MCM2,MCM8
MCM8,MCM2
MCM2,CHAF1A
CHAF1A,MCM2
MCM2,DNMT1
DNMT1,MCM2
MCM2,BIRC5
MCM2,RRM1
MCM2,PRIM1
MCM2,RFC1
RFC1,MCM2
MCM2,MCM3
MCM3,MCM2
MCM2,HELLS
MCM2,UHRF1
UHRF1,MCM2
F2,AMBP
PTTG1,CENPE
FOXM1,CENPE
CENPK,CENPE
KNTC1,CENPE
MIS18BP1,CENPE
EGF,ALB
EGF,PLG
EGF,EGFR
EGFR,EGF
EGF,SOS1
SOS1,EGF
EGF,AHSG
EGF,STAT5B
STAT5B,EGF
EGF,FGB
EGF,SERPINA1
EGF,MYC
MYC,EGF
EGF,FN1
EGF,JUN
JUN,EGF
EGF,DAB2
DAB2,EGF
EGF,FOS
FOS,EGF
EGF,TP53
TP53,EGF
EGF,BIN1
BIN1,EGF
EGF,CREB1
CREB1,EGF
EGF,TF
EGF,CDH2
EGF,FGG
EGF,FGA
EGF,BMP2
BMP2,EGF
EGF,GJA1
EGF,SERPINF2
EGF,PDGFA
PDGFA,EGF
AFF4,GTF2F1
GTF2F1,AFF4
AFF4,SSRP1
SSRP1,AFF4
AFF4,POLR2G
POLR2G,AFF4
AFF4,POLR2J
POLR2J,AFF4
AFF4,POLR2L
POLR2L,AFF4
AFF4,POLR2D
POLR2D,AFF4
AFF4,CTDP1
CTDP1,AFF4
AFF4,GTF2H2
GTF2H2,AFF4
AFF4,ERCC2
ERCC2,AFF4
AFF4,KMT2A
KMT2A,AFF4
AFF4,GTF2F2
GTF2F2,AFF4
AFF4,POLR2H
POLR2H,AFF4
AFF4,CTR9
CTR9,AFF4
AFF4,TCEB1
TCEB1,AFF4
AFF4,TCEB3
TCEB3,AFF4
AFF4,POLR2F
POLR2F,AFF4
AFF4,POLR2E
POLR2E,AFF4
AFF4,POLR2K
POLR2K,AFF4
AFF4,GTF2H3
GTF2H3,AFF4
AFF4,POLR2B
POLR2B,AFF4
AFF4,MED13
MED13,AFF4
AFF4,ERCC3
ERCC3,AFF4
AFF4,NELFCD
NELFCD,AFF4
AFF4,TCEA1
TCEA1,AFF4
MED20,NCOA1
NCOA1,MED20
MED20,RXRA
RXRA,MED20
MED20,MED30
MED30,MED20
MED20,MED21
MED21,MED20
MED20,MED1
MED1,MED20
MED20,CEBPA
CEBPA,MED20
MED20,BIRC5
MED20,HDAC3
HDAC3,MED20
MED20,MED27
MED27,MED20
MED20,MED7
MED7,MED20
MED20,CEBPD
CEBPD,MED20
MED20,MED13
MED13,MED20
MED20,THRAP3
THRAP3,MED20
MED20,NCOR1
NCOR1,MED20
MED20,MED14
MED14,MED20
MED20,NCOR2
