Gene1,Gene2
HDAC3,POLR2A
POLR2A,HDAC3
HDAC3,NCOA3
NCOA3,HDAC3
HDAC3,EED
EED,HDAC3
HDAC3,NCOR2
NCOR2,HDAC3
HDAC3,MTA2
MTA2,HDAC3
HDAC3,POLR2K
POLR2K,HDAC3
HDAC3,MED1
MED1,HDAC3
HDAC3,THRAP3
THRAP3,HDAC3
HDAC3,HDAC1
HDAC1,HDAC3
HDAC3,H2AFV
HDAC3,TBL1X
TBL1X,HDAC3
HDAC3,POLR1C
POLR1C,HDAC3
HDAC3,ASH2L
ASH2L,HDAC3
HDAC3,MED13
MED13,HDAC3
HDAC3,MBD3
MBD3,HDAC3
HDAC3,HDAC4
HDAC4,HDAC3
HDAC3,POLR2J
POLR2J,HDAC3
HDAC3,MED30
MED30,HDAC3
HDAC3,POLR2G
POLR2G,HDAC3
HDAC3,MBD2
MBD2,HDAC3
HDAC3,H3F3B
HDAC3,H3F3A
HDAC3,ING2
ING2,HDAC3
HDAC3,SIRT1
SIRT1,HDAC3
HDAC3,NCOR1
NCOR1,HDAC3
KDM2B,EZH2
EZH2,KDM2B
KDM2B,YAF2
YAF2,KDM2B
KDM2B,RNF2
RNF2,KDM2B
KDM2B,EZH1
EZH1,KDM2B
KDM2B,RYBP
RYBP,KDM2B
KDM2B,KDM5C
KDM5C,KDM2B
KDM2B,KDM6B
KDM6B,KDM2B
KDM2B,JUN
JUN,KDM2B
KDM2B,JARID2
JARID2,KDM2B
KDM2B,BCOR
BCOR,KDM2B
KDM2B,KDM5A
KDM5A,KDM2B
BDP1,POLR1D
POLR1D,BDP1
BDP1,ZFP143
ZFP143,BDP1
BDP1,POLR1C
POLR1C,BDP1
BDP1,POLR2F
POLR2F,BDP1
BDP1,GTF3C3
GTF3C3,BDP1
BDP1,TBPL1
TBPL1,BDP1
BDP1,POLR3K
POLR3K,BDP1
BDP1,TBP
TBP,BDP1
BDP1,BTAF1
BTAF1,BDP1
BDP1,POLR2K
POLR2K,BDP1
POLR2C,RPS29
POLR1C,RPS29
CITED2,ARNT
ARNT,CITED2
CITED2,TRP53
TRP53,CITED2
POLR2J,HNRNPK
HNRNPK,POLR2J
POLR2J,SNRPE
POLR2J,TAF4A
TAF4A,POLR2J
POLR2J,TAF7
TAF7,POLR2J
POLR2J,SRSF6
SRSF6,POLR2J
POLR2J,TOMM6
POLR2J,GTF2F2
GTF2F2,POLR2J
POLR2J,RNPS1
RNPS1,POLR2J
POLR2J,PAPOLA
PAPOLA,POLR2J
POLR2J,POLR2C
POLR2C,POLR2J
POLR2J,TAF10
TAF10,POLR2J
POLR2J,RBBP4
RBBP4,POLR2J
POLR2J,TAF6
TAF6,POLR2J
POLR2J,PKNOX1
PKNOX1,POLR2J
POLR2J,MED6
MED6,POLR2J
POLR2J,MED14
MED14,POLR2J
POLR2J,UBC
POLR2J,SRSF2
SRSF2,POLR2J
POLR2J,ZFP143
ZFP143,POLR2J
POLR2J,HNRNPA2B1
POLR2J,H2AFV
POLR2J,POLR1C
POLR1C,POLR2J
POLR2J,COPS2
COPS2,POLR2J
POLR2J,SNRPB
SNRPB,POLR2J
POLR2J,POLR2F
POLR2F,POLR2J
POLR2J,EZH2
EZH2,POLR2J
POLR2J,TAF13
TAF13,POLR2J
POLR2J,HNRNPD
HNRNPD,POLR2J
POLR2J,SRSF3
SRSF3,POLR2J
POLR2J,TCEA1
TCEA1,POLR2J
POLR2J,GTF2A2
GTF2A2,POLR2J
POLR2J,EGR2
EGR2,POLR2J
POLR2J,YBX1
YBX1,POLR2J
POLR2J,POLR2A
POLR2A,POLR2J
POLR2J,POLR3K
POLR3K,POLR2J
POLR2J,ASH2L
ASH2L,POLR2J
POLR2J,MAFB
MAFB,POLR2J
POLR2J,TBP
TBP,POLR2J
POLR2J,TAF11
TAF11,POLR2J
POLR2J,SRRM1
SRRM1,POLR2J
POLR2J,TAF1
TAF1,POLR2J
POLR2J,SRSF5
SRSF5,POLR2J
POLR2J,TCEB2
TCEB2,POLR2J
POLR2J,NCOA3
NCOA3,POLR2J
POLR2J,EED
EED,POLR2J
POLR2J,ELL
ELL,POLR2J
POLR2J,WBP11
WBP11,POLR2J
POLR2J,DHX38
DHX38,POLR2J
POLR2J,TCEB1
TCEB1,POLR2J
POLR2J,ERCC6
ERCC6,POLR2J
POLR2J,HNRNPU
POLR2J,TIAL1
TIAL1,POLR2J
POLR2J,PLRG1
PLRG1,POLR2J
POLR2J,SSRP1
SSRP1,POLR2J
POLR2J,POLR2G
POLR2G,POLR2J
POLR2J,ZNRD1
ZNRD1,POLR2J
POLR2J,GTF2E2
GTF2E2,POLR2J
POLR2J,POLR2K
POLR2K,POLR2J
POLR2J,JUN
JUN,POLR2J
POLR2J,SRRT
SRRT,POLR2J
POLR2J,H3F3B
POLR2J,H3F3A
POLR2J,SF1
SF1,POLR2J
POLR2J,AFF4
AFF4,POLR2J
POLR2J,HNRNPF
POLR2J,RPS27A
POLR2J,FUS
FUS,POLR2J
POLR2J,NCOR1
NCOR1,POLR2J
TAF4A,TAF7
TAF7,TAF4A
TAF4A,GTF2F2
GTF2F2,TAF4A
TAF4A,NAP1L4
NAP1L4,TAF4A
TAF4A,POLR2C
POLR2C,TAF4A
TAF4A,TAF10
TAF10,TAF4A
TAF4A,TAF6
TAF6,TAF4A
TAF4A,POLR2F
POLR2F,TAF4A
TAF4A,TAF13
TAF13,TAF4A
TAF4A,GTF2A2
GTF2A2,TAF4A
TAF4A,TBPL1
TBPL1,TAF4A
TAF4A,TBP
TBP,TAF4A
TAF4A,TAF11
TAF11,TAF4A
TAF4A,TAF1
TAF1,TAF4A
TAF4A,TRP53
TRP53,TAF4A
TAF4A,TRRAP
TRRAP,TAF4A
TAF4A,POLR2G
POLR2G,TAF4A
TAF4A,GTF2E2
GTF2E2,TAF4A
TAF4A,POLR2K
POLR2K,TAF4A
BTG1,CNOT8
CNOT8,BTG1
BTG1,CNOT7
CNOT7,BTG1
CNOT3,CNOT8
CNOT8,CNOT3
CNOT3,CNOT6
CNOT6,CNOT3
CNOT3,CNOT7
CNOT7,CNOT3
CNOT3,CNOT2
CNOT2,CNOT3
CNOT3,CNOT6L
CNOT6L,CNOT3
HNRNPK,SNRPE
HNRNPK,SRSF6
SRSF6,HNRNPK
HNRNPK,GTF2F2
GTF2F2,HNRNPK
HNRNPK,RNPS1
RNPS1,HNRNPK
HNRNPK,PAPOLA
PAPOLA,HNRNPK
HNRNPK,POLR2C
POLR2C,HNRNPK
HNRNPK,SRSF2
SRSF2,HNRNPK
HNRNPK,HNRNPA2B1
HNRNPK,TARDBP
TARDBP,HNRNPK
HNRNPK,SNRPB
SNRPB,HNRNPK
HNRNPK,POLR2F
POLR2F,HNRNPK
HNRNPK,HNRNPD
HNRNPD,HNRNPK
HNRNPK,SRSF3
SRSF3,HNRNPK
HNRNPK,YBX1
YBX1,HNRNPK
HNRNPK,SRRM1
SRRM1,HNRNPK
HNRNPK,SRSF5
SRSF5,HNRNPK
HNRNPK,TRP53
TRP53,HNRNPK
HNRNPK,KHDRBS1
KHDRBS1,HNRNPK
HNRNPK,WBP11
WBP11,HNRNPK
HNRNPK,DHX38
DHX38,HNRNPK
HNRNPK,ILF3
ILF3,HNRNPK
HNRNPK,MATR3
MATR3,HNRNPK
HNRNPK,HNRNPU
HNRNPK,PLRG1
PLRG1,HNRNPK
HNRNPK,POLR2G
POLR2G,HNRNPK
HNRNPK,POLR2K
POLR2K,HNRNPK
HNRNPK,SRRT
SRRT,HNRNPK
HNRNPK,SSB
SSB,HNRNPK
HNRNPK,SF1
SF1,HNRNPK
HNRNPK,HNRNPF
HNRNPK,FUS
FUS,HNRNPK
VHL,PSME2
VHL,PSME1
VHL,PSMB3
VHL,RNF4
RNF4,VHL
VHL,RNF6
RNF6,VHL
VHL,UBC
VHL,RLIM
RLIM,VHL
VHL,ARNT
ARNT,VHL
VHL,COPS2
COPS2,VHL
VHL,SMURF1
SMURF1,VHL
VHL,KLHL9
VHL,PSMA3
VHL,TCEB2
TCEB2,VHL
VHL,SMURF2
SMURF2,VHL
VHL,TCEB1
TCEB1,VHL
VHL,UBE2K
UBE2K,VHL
VHL,RNF14
RNF14,VHL
VHL,WWP1
WWP1,VHL
VHL,RBCK1
RBCK1,VHL
VHL,RPS27A
GTF3C3,POLR1C
POLR1C,GTF3C3
GTF3C3,POLR2F
POLR2F,GTF3C3
GTF3C3,POLR3K
POLR3K,GTF3C3
GTF3C3,TBP
TBP,GTF3C3
GTF3C3,POLR2K
POLR2K,GTF3C3
TCEB2,NDUFA7
BAZ1A,RBBP4
RBBP4,BAZ1A
BAZ1A,SMARCA5
SMARCA5,BAZ1A
MAP3K7,UBC
MAP3K7,IKBKG
IKBKG,MAP3K7
MAP3K7,RPS27A
MAP3K7,MAPK1
MAPK1,MAP3K7
MAP3K7,TLR4
TLR4,MAP3K7
MAP3K7,MALT1
MAP3K7,MAPK3
MAPK3,MAP3K7
RBPJ,HDAC1
HDAC1,RBPJ
RBPJ,RUNX3
RUNX3,RBPJ
RBPJ,TRP53
TRP53,RBPJ
RBPJ,NOTCH2
NOTCH2,RBPJ
RBPJ,NCOR2
NCOR2,RBPJ
RBPJ,CTBP1
CTBP1,RBPJ
RBPJ,NFATC1
NFATC1,RBPJ
RBPJ,CREB1
CREB1,RBPJ
BATF,JUNB
JUNB,BATF
BATF,STAT3
STAT3,BATF
BATF,JUN
JUN,BATF
COPS2,SHFM1
EGR2,POLR2C
POLR2C,EGR2
EGR2,POLR2F
POLR2F,EGR2
EGR2,POLR2A
POLR2A,EGR2
EGR2,MAFB
MAFB,EGR2
EGR2,CEBPB
CEBPB,EGR2
EGR2,POLR2K
POLR2K,EGR2
EGR2,JUN
JUN,EGR2
EGR2,H2AFV
EGR2,POLR1C
POLR1C,EGR2
EGR2,ASH2L
ASH2L,EGR2
EGR2,EGR1
EGR1,EGR2
EGR2,NAB1
NAB1,EGR2
EGR2,POLR2G
POLR2G,EGR2
EGR2,H3F3B
EGR2,H3F3A
TRP53,MIF
GATAD2B,TRP53
TRP53,GATAD2B
GATAD2B,RBBP4
RBBP4,GATAD2B
GATAD2B,GATAD2A
GATAD2A,GATAD2B
GATAD2B,BRPF1
BRPF1,GATAD2B
GATAD2B,HDAC1
HDAC1,GATAD2B
GATAD2B,ERCC6
ERCC6,GATAD2B
GATAD2B,MBD3
MBD3,GATAD2B
GATAD2B,TTF1
TTF1,GATAD2B
GATAD2B,MTA2
MTA2,GATAD2B
GATAD2B,UBTF
UBTF,GATAD2B
GATAD2B,CHD4
CHD4,GATAD2B
GATAD2B,MBD2
MBD2,GATAD2B
GATAD2B,MTA3
MTA3,GATAD2B
GATAD2B,TBP
TBP,GATAD2B
MED30,NCOA3
NCOA3,MED30
MED30,MED1
MED1,MED30
MED30,MED13
MED13,MED30
MED30,THRAP3
THRAP3,MED30
MED30,NCOR2
NCOR2,MED30
MED30,MED6
MED6,MED30
MED30,MED14
MED14,MED30
MED30,NCOA1
NCOA1,MED30
MED30,POLR2F
POLR2F,MED30
MED30,NCOR1
NCOR1,MED30
DDX58,UBC
DDX58,TRIM25
TRIM25,DDX58
DDX58,IRF9
IRF9,DDX58
DDX58,RPS27A
DDX58,IFI204
IFI204,DDX58
DDX58,STAT2
STAT2,DDX58
DDX58,TLR4
TLR4,DDX58
DDX58,IRF1
IRF1,DDX58
DDX58,STAT1
STAT1,DDX58
DDX58,MAPK3
MAPK3,DDX58
HSF1,EEF1A1
APEX1,TRP53
TRP53,APEX1
SRRT,SRSF6
SRSF6,SRRT
SRRT,GTF2F2
GTF2F2,SRRT
SRRT,RNPS1
RNPS1,SRRT
SRRT,PAPOLA
PAPOLA,SRRT
SRRT,POLR2C
POLR2C,SRRT
SRRT,TAF6
TAF6,SRRT
SRRT,SRSF2
SRSF2,SRRT
SRRT,ZFP143
ZFP143,SRRT
SRRT,HNRNPA2B1
SRRT,SNRPB
SNRPB,SRRT
SRRT,POLR2F
POLR2F,SRRT
SRRT,TAF13
TAF13,SRRT
SRRT,HNRNPD
HNRNPD,SRRT
SRRT,SRSF3
SRSF3,SRRT
SRRT,GTF2A2
GTF2A2,SRRT
SRRT,YBX1
YBX1,SRRT
SRRT,TBP
TBP,SRRT
SRRT,TAF11
TAF11,SRRT
SRRT,SRRM1
SRRM1,SRRT
SRRT,SRSF5
SRSF5,SRRT
SRRT,ELL
ELL,SRRT
SRRT,WBP11
WBP11,SRRT
SRRT,DHX38
DHX38,SRRT
SRRT,HNRNPU
SRRT,PLRG1
PLRG1,SRRT
SRRT,POLR2G
POLR2G,SRRT
SRRT,GTF2E2
GTF2E2,SRRT
SRRT,POLR2K
POLR2K,SRRT
SRRT,SF1
SF1,SRRT
SRRT,HNRNPF
SRRT,FUS
FUS,SRRT
PHF20,TAF7
TAF7,PHF20
PHF20,MDM4
MDM4,PHF20
PHF20,TAF6
TAF6,PHF20
PHF20,RUVBL2
RUVBL2,PHF20
PHF20,RNF2
RNF2,PHF20
PHF20,ASH2L
ASH2L,PHF20
PHF20,TAF1
TAF1,PHF20
PHF20,TRP53
TRP53,PHF20
PHF20,KDM6B
KDM6B,PHF20
POLR2F,SNRPE
POLR2F,TAF7
TAF7,POLR2F
POLR2F,SRSF6
SRSF6,POLR2F
POLR2F,PAPOLA
PAPOLA,POLR2F
POLR2F,POLR2C
POLR2C,POLR2F
POLR2F,TAF10
TAF10,POLR2F
POLR2F,RBBP4
RBBP4,POLR2F
POLR2F,TAF6
TAF6,POLR2F
POLR2F,PFDN5
POLR2F,MED6
MED6,POLR2F
POLR2F,MED14
MED14,POLR2F
POLR2F,SRSF2
SRSF2,POLR2F
POLR2F,UBC
POLR2F,EZH2
EZH2,POLR2F
POLR2F,HNRNPD
HNRNPD,POLR2F
POLR2F,TCEA1
TCEA1,POLR2F
POLR2F,MYBBP1A
MYBBP1A,POLR2F
POLR2F,TBPL1
TBPL1,POLR2F
POLR2F,POLR2A
POLR2A,POLR2F
POLR2F,MAFB
MAFB,POLR2F
POLR2F,TAF11
TAF11,POLR2F
POLR2F,TAF1
TAF1,POLR2F
POLR2F,SRSF5
SRSF5,POLR2F
POLR2F,TCEB2
TCEB2,POLR2F
POLR2F,NCOA3
NCOA3,POLR2F
POLR2F,EED
EED,POLR2F
POLR2F,WBP11
WBP11,POLR2F
POLR2F,DHX38
DHX38,POLR2F
POLR2F,ERCC6
ERCC6,POLR2F
POLR2F,RPS13
POLR2F,HNRNPU
POLR2F,TIAL1
TIAL1,POLR2F
POLR2F,PLRG1
PLRG1,POLR2F
POLR2F,SSRP1
SSRP1,POLR2F
POLR2F,ZNRD1
ZNRD1,POLR2F
POLR2F,GTF2E2
GTF2E2,POLR2F
POLR2F,POLR2K
POLR2K,POLR2F
POLR2F,JUN
JUN,POLR2F
POLR2F,AFF4
AFF4,POLR2F
POLR2F,RPS27A
POLR2F,MED1
MED1,POLR2F
POLR2F,GTF2F2
GTF2F2,POLR2F
POLR2F,RNPS1
RNPS1,POLR2F
POLR2F,PKNOX1
PKNOX1,POLR2F
POLR2F,POLR1D
POLR1D,POLR2F
POLR2F,RPS15A
POLR2F,ZFP143
ZFP143,POLR2F
POLR2F,HNRNPA2B1
POLR2F,H2AFV
POLR2F,POLR1C
POLR1C,POLR2F
POLR2F,COPS2
COPS2,POLR2F
POLR2F,SNRPB
SNRPB,POLR2F
POLR2F,NME1
POLR2F,TAF13
TAF13,POLR2F
POLR2F,SRSF3
SRSF3,POLR2F
POLR2F,UBTF
UBTF,POLR2F
POLR2F,GTF2A2
GTF2A2,POLR2F
POLR2F,RPS20
POLR2F,YBX1
YBX1,POLR2F
POLR2F,POLR3K
POLR3K,POLR2F
POLR2F,ASH2L
ASH2L,POLR2F
POLR2F,TBP
TBP,POLR2F
POLR2F,SRRM1
SRRM1,POLR2F
POLR2F,ACTB
POLR2F,SMARCA5
SMARCA5,POLR2F
POLR2F,ELL
ELL,POLR2F
POLR2F,TCEB1
TCEB1,POLR2F
POLR2F,TTF1
TTF1,POLR2F
POLR2F,POLR2G
POLR2G,POLR2F
POLR2F,H3F3B
POLR2F,H3F3A
POLR2F,SF1
SF1,POLR2F
POLR2F,HNRNPF
POLR2F,FUS
FUS,POLR2F
POLR2F,RPS15
POLR2F,NCOR1
NCOR1,POLR2F
NFYA,NFYC
NFYC,NFYA
NFYA,TBP
TBP,NFYA
NFYA,ING2
ING2,NFYA
TRP53,MCL1
STAT3,MCL1
MAPK3,MCL1
MED13,MED1
MED1,MED13
MED13,THRAP3
THRAP3,MED13
MED13,MED6
MED6,MED13
MED13,MED14
MED14,MED13
MED13,NCOA1
NCOA1,MED13
MED13,NCOA3
NCOA3,MED13
MED13,NCOR2
NCOR2,MED13
MED13,BTAF1
BTAF1,MED13
MED13,AFF4
AFF4,MED13
MED13,NCOR1
NCOR1,MED13
SMARCA5,MCM3
MCM3,SMARCA5
SMARCA5,SIN3A
SIN3A,SMARCA5
SMARCA5,RBBP4
RBBP4,SMARCA5
SMARCA5,ETV3
ETV3,SMARCA5
SMARCA5,GATAD2A
GATAD2A,SMARCA5
SMARCA5,CHD4
CHD4,SMARCA5
SMARCA5,MYBBP1A
MYBBP1A,SMARCA5
SMARCA5,SMARCC2
SMARCC2,SMARCA5
SMARCA5,ERCC6
ERCC6,SMARCA5
SMARCA5,MTA2
MTA2,SMARCA5
SMARCA5,ZNRD1
ZNRD1,SMARCA5
SMARCA5,POLR2K
POLR2K,SMARCA5
SMARCA5,HDAC1
HDAC1,SMARCA5
SMARCA5,H2AFV
SMARCA5,POLR1C
POLR1C,SMARCA5
SMARCA5,PBRM1
PBRM1,SMARCA5
SMARCA5,TBP
TBP,SMARCA5
SMARCA5,ACTB
SMARCA5,MBD3
MBD3,SMARCA5
SMARCA5,TTF1
TTF1,SMARCA5
SMARCA5,SMARCC1
SMARCC1,SMARCA5
SMARCA5,H3F3B
SMARCA5,H3F3A
SMARCA5,SIRT1
SIRT1,SMARCA5
POLR3K,POLR2C
POLR2C,POLR3K
POLR3K,POLR1D
POLR1D,POLR3K
POLR3K,ZFP143
ZFP143,POLR3K
POLR3K,POLR1C
POLR1C,POLR3K
POLR3K,GTF2A2
GTF2A2,POLR3K
POLR3K,TBP
TBP,POLR3K
POLR3K,POLR2G
POLR2G,POLR3K
POLR3K,ZNRD1
ZNRD1,POLR3K
POLR3K,POLR2K
POLR2K,POLR3K
ZFHX3,RUNX3
RUNX3,ZFHX3
MYBBP1A,PKNOX1
PKNOX1,MYBBP1A
MYBBP1A,NCOA1
NCOA1,MYBBP1A
MYBBP1A,H2AFV
MYBBP1A,POLR1C
POLR1C,MYBBP1A
MYBBP1A,TBP
TBP,MYBBP1A
MYBBP1A,ACTB
MYBBP1A,ERCC6
ERCC6,MYBBP1A
MYBBP1A,ZNRD1
ZNRD1,MYBBP1A
MYBBP1A,POLR2K
POLR2K,MYBBP1A
MYBBP1A,H3F3B
MYBBP1A,H3F3A
MITF,TFE3
TFE3,MITF
MITF,MAPK1
MAPK1,MITF
MITF,MAPK3
MAPK3,MITF
MITF,CREB1
CREB1,MITF
HMGXB4,NCOR1
NCOR1,HMGXB4
TLR4,UBC
TLR4,HMGB1
TLR4,PTPRC
TLR4,STAT3
STAT3,TLR4
TLR4,JUN
JUN,TLR4
TLR4,S100A1
TLR4,IKBKG
IKBKG,TLR4
TLR4,RPS27A
TLR4,RAC1
TLR4,IRF1
IRF1,TLR4
TLR4,STAT1
STAT1,TLR4
TLR4,CD36
TLR4,MAPK3
MAPK3,TLR4
HIST1H1C,HMGB2
HMGB2,HIST1H1C
HIST1H1C,H1F0
H1F0,HIST1H1C
HIST1H1C,HMGB1
HIST1H1C,HIST1H1E
HIST1H1E,HIST1H1C
HIST1H1C,TRP53
TRP53,HIST1H1C
RNPS1,RPS27L
UPF1,RPS27L
TRP53,RPS27L
TARDBP,GRN
MAPK1,GRN
FUS,GRN
RNPS1,RPL37
UPF1,RPL37
ELF1,CBFB
CBFB,ELF1
TOPORS,SIN3A
SIN3A,TOPORS
TOPORS,TRP53
TRP53,TOPORS
SRSF6,HNRNPU
PAPOLA,HNRNPU
POLR2C,HNRNPU
SRSF2,HNRNPU
HNRNPD,HNRNPU
SRSF5,HNRNPU
WBP11,HNRNPU
DHX38,HNRNPU
PLRG1,HNRNPU
POLR2K,HNRNPU
GTF2F2,HNRNPU
RNPS1,HNRNPU
SNRPB,HNRNPU
SRSF3,HNRNPU
YBX1,HNRNPU
SAFB,HNRNPU
SRRM1,HNRNPU
MATR3,HNRNPU
POLR2G,HNRNPU
SF1,HNRNPU
FUS,HNRNPU
DHX38,SRSF6
SRSF6,DHX38
DHX38,PAPOLA
PAPOLA,DHX38
DHX38,POLR2C
POLR2C,DHX38
DHX38,SRSF2
SRSF2,DHX38
DHX38,HNRNPD
HNRNPD,DHX38
DHX38,SRSF5
SRSF5,DHX38
DHX38,WBP11
WBP11,DHX38
DHX38,PLRG1
PLRG1,DHX38
DHX38,POLR2K
POLR2K,DHX38
DHX38,GTF2F2
GTF2F2,DHX38
DHX38,RNPS1
RNPS1,DHX38
DHX38,HNRNPA2B1
DHX38,SNRPB
SNRPB,DHX38
DHX38,SRSF3
SRSF3,DHX38
DHX38,YBX1
YBX1,DHX38
DHX38,SRRM1
SRRM1,DHX38
DHX38,POLR2G
POLR2G,DHX38
DHX38,SF1
SF1,DHX38
DHX38,HNRNPF
DHX38,FUS
FUS,DHX38
TAF6,TAF7
TAF7,TAF6
TAF6,GTF2F2
GTF2F2,TAF6
TAF6,POLR2C
POLR2C,TAF6
TAF6,TAF10
TAF10,TAF6
TAF6,ZFP143
ZFP143,TAF6
TAF6,RUVBL2
RUVBL2,TAF6
TAF6,TAF13
TAF13,TAF6
TAF6,GTF2A2
GTF2A2,TAF6
TAF6,TCEA1
TCEA1,TAF6
TAF6,RNF2
RNF2,TAF6
TAF6,TBPL1
TBPL1,TAF6
TAF6,ASH2L
ASH2L,TAF6
TAF6,TBP
TBP,TAF6
TAF6,TAF11
TAF11,TAF6
TAF6,TAF1
TAF1,TAF6
TAF6,ELL
ELL,TAF6
TAF6,TRP53
TRP53,TAF6
TAF6,BTAF1
BTAF1,TAF6
TAF6,TRRAP
TRRAP,TAF6
TAF6,POLR2G
POLR2G,TAF6
TAF6,GTF2E2
GTF2E2,TAF6
TAF6,POLR2K
POLR2K,TAF6
IKBKG,MALT1
RNPS1,RPL10A
UPF1,RPL10A
GTF2I,PIAS2
PIAS2,GTF2I
NRIP1,PTGES3
NR3C1,PTGES3
AHR,PTGES3
TLE3,PTGES3
MAPK1,PTGES3
HSF1,PTGES3
MAPK3,PTGES3
RUNX3,PSME2
RUNX3,PSME1
RUNX3,PSMB3
RUNX3,UBC
RUNX3,SMURF1
SMURF1,RUNX3
RUNX3,CBFB
CBFB,RUNX3
RUNX3,PSMA3
RUNX3,TRP53
TRP53,RUNX3
RUNX3,SMURF2
SMURF2,RUNX3
RUNX3,HDAC4
HDAC4,RUNX3
RUNX3,TCF7L2
TCF7L2,RUNX3
RUNX3,RPS27A
POLR2A,POLR2C
POLR2C,POLR2A
POLR2A,RBBP4
RBBP4,POLR2A
POLR2A,MED6
MED6,POLR2A
POLR2A,MED14
MED14,POLR2A
POLR2A,EZH2
EZH2,POLR2A
POLR2A,TCEA1
TCEA1,POLR2A
POLR2A,TBPL1
TBPL1,POLR2A
POLR2A,MAFB
MAFB,POLR2A
POLR2A,DIDO1
DIDO1,POLR2A
POLR2A,NCOA3
NCOA3,POLR2A
POLR2A,EED
EED,POLR2A
POLR2A,PHF3
PHF3,POLR2A
POLR2A,ERCC6
ERCC6,POLR2A
POLR2A,GTF2E2
GTF2E2,POLR2A
POLR2A,POLR2K
POLR2K,POLR2A
POLR2A,JUN
JUN,POLR2A
POLR2A,MED1
MED1,POLR2A
POLR2A,GTF2F2
GTF2F2,POLR2A
POLR2A,PKNOX1
PKNOX1,POLR2A
POLR2A,RPS15A
POLR2A,H2AFV
POLR2A,POLR1C
POLR1C,POLR2A
POLR2A,GTF2A2
GTF2A2,POLR2A
POLR2A,ASH2L
ASH2L,POLR2A
POLR2A,TBP
TBP,POLR2A
POLR2A,POLR2G
POLR2G,POLR2A
POLR2A,H3F3B
POLR2A,H3F3A
POLR2A,NCOR1
NCOR1,POLR2A
AFF4,GTF2F2
GTF2F2,AFF4
AFF4,POLR2C
POLR2C,AFF4
AFF4,TCEA1
TCEA1,AFF4
AFF4,TCEB2
TCEB2,AFF4
AFF4,ELL
ELL,AFF4
AFF4,TCEB1
TCEB1,AFF4
AFF4,SSRP1
SSRP1,AFF4
AFF4,POLR2G
POLR2G,AFF4
AFF4,POLR2K
POLR2K,AFF4
MAPK3,ATF4
ATF4,MAPK3
MAPK3,TRIM25
TRIM25,MAPK3
MAPK3,IQGAP1
MAPK3,TRP53
TRP53,MAPK3
MAPK3,NF1
NF1,MAPK3
MAPK3,KLF4
KLF4,MAPK3
MAPK3,CDC42
MAPK3,CEBPB
CEBPB,MAPK3
MAPK3,STAT3
STAT3,MAPK3
MAPK3,JUN
JUN,MAPK3
MAPK3,ATF2
ATF2,MAPK3
MAPK3,SOS1
SOS1,MAPK3
MAPK3,RAC1
MAPK3,UBTF
UBTF,MAPK3
MAPK3,EGR1
EGR1,MAPK3
MAPK3,MAPK1
MAPK1,MAPK3
MAPK3,SMAD2
SMAD2,MAPK3
MAPK3,GNAI2
MAPK3,HSF1
HSF1,MAPK3
MAPK3,STAT1
STAT1,MAPK3
MAPK3,ELK4
ELK4,MAPK3
MAPK3,CREB1
CREB1,MAPK3
NRIP1,SIN3A
SIN3A,NRIP1
NRIP1,RBBP4
RBBP4,NRIP1
NRIP1,GATAD2A
GATAD2A,NRIP1
NRIP1,HDAC1
HDAC1,NRIP1
NRIP1,NCOA1
NCOA1,NRIP1
NRIP1,CHD4
CHD4,NRIP1
NRIP1,NCOA3
NCOA3,NRIP1
NRIP1,NCOR2
NCOR2,NRIP1
NRIP1,PIAS1
PIAS1,NRIP1
NRIP1,MBD3
MBD3,NRIP1
NRIP1,HDAC4
HDAC4,NRIP1
NRIP1,MTA2
MTA2,NRIP1
NRIP1,MBD2
MBD2,NRIP1
NRIP1,ING2
ING2,NRIP1
NRIP1,TLE3
TLE3,NRIP1
NRIP1,NCOR1
NCOR1,NRIP1
POLR2K,TAF7
TAF7,POLR2K
POLR2K,SRSF6
SRSF6,POLR2K
POLR2K,GTF2F2
GTF2F2,POLR2K
POLR2K,RNPS1
RNPS1,POLR2K
POLR2K,PAPOLA
PAPOLA,POLR2K
POLR2K,POLR2C
POLR2C,POLR2K
POLR2K,TAF10
TAF10,POLR2K
POLR2K,RBBP4
RBBP4,POLR2K
POLR2K,PKNOX1
PKNOX1,POLR2K
POLR2K,MED6
MED6,POLR2K
POLR2K,MED14
MED14,POLR2K
POLR2K,POLR1D
POLR1D,POLR2K
POLR2K,UBC
POLR2K,SRSF2
SRSF2,POLR2K
POLR2K,ZFP143
ZFP143,POLR2K
POLR2K,HNRNPA2B1
POLR2K,H2AFV
POLR2K,POLR1C
POLR1C,POLR2K
POLR2K,COPS2
COPS2,POLR2K
POLR2K,SNRPB
SNRPB,POLR2K
POLR2K,EZH2
EZH2,POLR2K
POLR2K,TAF13
TAF13,POLR2K
POLR2K,HNRNPD
HNRNPD,POLR2K
POLR2K,SRSF3
SRSF3,POLR2K
POLR2K,UBTF
UBTF,POLR2K
POLR2K,GTF2A2
GTF2A2,POLR2K
POLR2K,TCEA1
TCEA1,POLR2K
POLR2K,TBPL1
TBPL1,POLR2K
POLR2K,YBX1
YBX1,POLR2K
POLR2K,ASH2L
ASH2L,POLR2K
POLR2K,MAFB
MAFB,POLR2K
POLR2K,TBP
TBP,POLR2K
POLR2K,TAF11
TAF11,POLR2K
